Location,Age,ID,Ref. ID,Invoice,Date,Time,Supplier,Supplier Type,Status,Total Qty,Total Disc1(Rs),Extra Disc,Taxable Value,GST-0,GST-3,GST-5,GST-12,GST-18,GST-28,GST-40,Total Tax,Round Off,Settled Amount,Due Amount
Main Store,0,PO-00282,REF-00282,INV-20251117-0282,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,60,0,0,10350.0,0,0,0,0,0,0,0,1863.0,0,12213.0,0
Main Store,0,PO-00283,REF-00283,INV-20251117-0283,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,15,0,0,2193.75,0,0,0,0,0,0,0,394.88,0,2588.63,0
Main Store,0,PO-00284,REF-00284,INV-20251117-0284,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,29,0,0,6742.5,0,0,0,0,0,0,0,1213.65,0,7956.15,0
Main Store,0,PO-00285,REF-00285,INV-20251117-0285,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,17,0,0,573.75,0,0,0,0,0,0,0,103.28,0,677.03,0
Main Store,0,PO-00286,REF-00286,INV-20251117-0286,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,2936.25,0,0,0,0,0,0,0,528.52,0,3464.77,0
Main Store,0,PO-00287,REF-00287,INV-20251117-0287,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,1425.0,0,0,0,0,0,0,0,256.5,0,1681.5,0
Main Store,0,PO-00288,REF-00288,INV-20251117-0288,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,498.75,0,0,0,0,0,0,0,89.78,0,588.53,0
Main Store,0,PO-00289,REF-00289,INV-20251117-0289,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,44,0,0,7425.0,0,0,0,0,0,0,0,891.0,0,8316.0,0
Main Store,0,PO-00290,REF-00290,INV-20251117-0290,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,4050.0,0,0,0,0,0,0,0,486.0,0,4536.0,0
Main Store,0,PO-00291,REF-00291,INV-20251117-0291,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,1822.5,0,0,0,0,0,0,0,218.7,0,2041.2,0
Main Store,0,PO-00292,REF-00292,INV-20251117-0292,17-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,17,0,0,1275.0,0,0,0,0,0,0,0,229.5,0,1504.5,0
Main Store,0,PO-00293,REF-00293,INV-20251117-0293,17-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,54,0,0,607.5,0,0,0,0,0,0,0,0.0,0,607.5,0
Main Store,0,PO-00294,REF-00294,INV-20251117-0294,17-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,57,0,0,1197.0,0,0,0,0,0,0,0,0.0,0,1197.0,0
Main Store,0,PO-00295,REF-00295,INV-20251124-0295,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,86,0,0,22575.0,0,0,0,0,0,0,0,1128.75,0,23703.75,0
Main Store,0,PO-00296,REF-00296,INV-20251124-0296,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,59,0,0,30090.0,0,0,0,0,0,0,0,1504.5,0,31594.5,0
Main Store,0,PO-00297,REF-00297,INV-20251124-0297,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,110,0,0,1980.0,0,0,0,0,0,0,0,0.0,0,1980.0,0
Main Store,0,PO-00298,REF-00298,INV-20251124-0298,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,114,0,0,14962.5,0,0,0,0,0,0,0,748.12,0,15710.62,0
Main Store,0,PO-00299,REF-00299,INV-20251124-0299,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,59,0,0,37170.0,0,0,0,0,0,0,0,1858.5,0,39028.5,0
Main Store,0,PO-00300,REF-00300,INV-20251124-0300,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,45,0,0,4387.5,0,0,0,0,0,0,0,219.38,0,4606.88,0
Main Store,0,PO-00301,REF-00301,INV-20251124-0301,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,51,0,0,9562.5,0,0,0,0,0,0,0,478.12,0,10040.62,0
Main Store,0,PO-00302,REF-00302,INV-20251124-0302,24-11-2025,10:00:00,SUP-003,LOCAL,SETTLED,118,0,0,24780.0,0,0,0,0,0,0,0,2973.6,0,27753.6,0
Main Store,0,PO-00303,REF-00303,INV-20251124-0303,24-11-2025,10:00:00,SUP-003,LOCAL,SETTLED,46,0,0,2070.0,0,0,0,0,0,0,0,248.4,0,2318.4,0
Main Store,0,PO-00304,REF-00304,INV-20251124-0304,24-11-2025,10:00:00,SUP-003,LOCAL,SETTLED,52,0,0,4680.0,0,0,0,0,0,0,0,561.6,0,5241.6,0
Main Store,0,PO-00305,REF-00305,INV-20251124-0305,24-11-2025,10:00:00,SUP-003,LOCAL,SETTLED,95,0,0,2850.0,0,0,0,0,0,0,0,142.5,0,2992.5,0
Main Store,0,PO-00306,REF-00306,INV-20251124-0306,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,85,0,0,3187.5,0,0,0,0,0,0,0,0.0,0,3187.5,0
Main Store,0,PO-00307,REF-00307,INV-20251124-0307,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,52,0,0,1365.0,0,0,0,0,0,0,0,0.0,0,1365.0,0
Main Store,0,PO-00308,REF-00308,INV-20251124-0308,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,38,0,0,855.0,0,0,0,0,0,0,0,0.0,0,855.0,0
Main Store,0,PO-00309,REF-00309,INV-20251124-0309,24-11-2025,10:00:00,SUP-004,LOCAL,SETTLED,103,0,0,1081.5,0,0,0,0,0,0,0,0.0,0,1081.5,0
Main Store,0,PO-00310,REF-00310,INV-20251124-0310,24-11-2025,10:00:00,SUP-004,LOCAL,SETTLED,95,0,0,3990.0,0,0,0,0,0,0,0,0.0,0,3990.0,0
Main Store,0,PO-00311,REF-00311,INV-20251124-0311,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,47,0,0,705.0,0,0,0,0,0,0,0,84.6,0,789.6,0
Main Store,0,PO-00312,REF-00312,INV-20251124-0312,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,56,0,0,1260.0,0,0,0,0,0,0,0,151.2,0,1411.2,0
Main Store,0,PO-00313,REF-00313,INV-20251124-0313,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,33,0,0,495.0,0,0,0,0,0,0,0,138.6,0,633.6,0
Main Store,0,PO-00314,REF-00314,INV-20251124-0314,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,56,0,0,1680.0,0,0,0,0,0,0,0,470.4,0,2150.4,0
Main Store,0,PO-00315,REF-00315,INV-20251124-0315,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,44,0,0,1485.0,0,0,0,0,0,0,0,415.8,0,1900.8,0
Main Store,0,PO-00316,REF-00316,INV-20251124-0316,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,15,0,0,225.0,0,0,0,0,0,0,0,27.0,0,252.0,0
Main Store,0,PO-00317,REF-00317,INV-20251124-0317,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,18,0,0,607.5,0,0,0,0,0,0,0,72.9,0,680.4,0
Main Store,0,PO-00318,REF-00318,INV-20251124-0318,24-11-2025,10:00:00,SUP-002,LOCAL,SETTLED,99,0,0,1485.0,0,0,0,0,0,0,0,0.0,0,1485.0,0
Main Store,0,PO-00319,REF-00319,INV-20251124-0319,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,63,0,0,5670.0,0,0,0,0,0,0,0,1020.6,0,6690.6,0
Main Store,0,PO-00320,REF-00320,INV-20251124-0320,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,1425.0,0,0,0,0,0,0,0,256.5,0,1681.5,0
Main Store,0,PO-00321,REF-00321,INV-20251124-0321,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,55,0,0,2268.75,0,0,0,0,0,0,0,408.38,0,2677.13,0
Main Store,0,PO-00322,REF-00322,INV-20251124-0322,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,55,0,0,2062.5,0,0,0,0,0,0,0,371.25,0,2433.75,0
Main Store,0,PO-00323,REF-00323,INV-20251124-0323,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,39,0,0,6435.0,0,0,0,0,0,0,0,1158.3,0,7593.3,0
Main Store,0,PO-00324,REF-00324,INV-20251124-0324,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,52,0,0,8970.0,0,0,0,0,0,0,0,1614.6,0,10584.6,0
Main Store,0,PO-00325,REF-00325,INV-20251124-0325,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,3363.75,0,0,0,0,0,0,0,605.48,0,3969.23,0
Main Store,0,PO-00326,REF-00326,INV-20251124-0326,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,16,0,0,3720.0,0,0,0,0,0,0,0,669.6,0,4389.6,0
Main Store,0,PO-00327,REF-00327,INV-20251124-0327,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,25,0,0,843.75,0,0,0,0,0,0,0,151.88,0,995.63,0
Main Store,0,PO-00328,REF-00328,INV-20251124-0328,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,15,0,0,1631.25,0,0,0,0,0,0,0,293.62,0,1924.87,0
Main Store,0,PO-00329,REF-00329,INV-20251124-0329,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,25,0,0,1781.25,0,0,0,0,0,0,0,320.62,0,2101.87,0
Main Store,0,PO-00330,REF-00330,INV-20251124-0330,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,498.75,0,0,0,0,0,0,0,89.78,0,588.53,0
Main Store,0,PO-00331,REF-00331,INV-20251124-0331,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,42,0,0,7087.5,0,0,0,0,0,0,0,850.5,0,7938.0,0
Main Store,0,PO-00332,REF-00332,INV-20251124-0332,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,13,0,0,2632.5,0,0,0,0,0,0,0,315.9,0,2948.4,0
Main Store,0,PO-00333,REF-00333,INV-20251124-0333,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,16,0,0,1080.0,0,0,0,0,0,0,0,129.6,0,1209.6,0
Main Store,0,PO-00334,REF-00334,INV-20251124-0334,24-11-2025,10:00:00,SUP-005,LOCAL,SETTLED,28,0,0,2100.0,0,0,0,0,0,0,0,378.0,0,2478.0,0
Main Store,0,PO-00335,REF-00335,INV-20251124-0335,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,53,0,0,596.25,0,0,0,0,0,0,0,0.0,0,596.25,0
Main Store,0,PO-00336,REF-00336,INV-20251124-0336,24-11-2025,10:00:00,SUP-001,LOCAL,SETTLED,46,0,0,966.0,0,0,0,0,0,0,0,0.0,0,966.0,0
Main Store,0,PO-00337,REF-00337,INV-20251201-0337,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,109,0,0,28612.5,0,0,0,0,0,0,0,1430.62,0,30043.12,0
Main Store,0,PO-00338,REF-00338,INV-20251201-0338,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,52,0,0,26520.0,0,0,0,0,0,0,0,1326.0,0,27846.0,0
Main Store,0,PO-00339,REF-00339,INV-20251201-0339,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,90,0,0,1620.0,0,0,0,0,0,0,0,0.0,0,1620.0,0
Main Store,0,PO-00340,REF-00340,INV-20251201-0340,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,104,0,0,13650.0,0,0,0,0,0,0,0,682.5,0,14332.5,0
Main Store,0,PO-00341,REF-00341,INV-20251201-0341,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,55,0,0,34650.0,0,0,0,0,0,0,0,1732.5,0,36382.5,0
Main Store,0,PO-00342,REF-00342,INV-20251201-0342,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,47,0,0,4582.5,0,0,0,0,0,0,0,229.12,0,4811.62,0
Main Store,0,PO-00343,REF-00343,INV-20251201-0343,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,50,0,0,9375.0,0,0,0,0,0,0,0,468.75,0,9843.75,0
Main Store,0,PO-00344,REF-00344,INV-20251201-0344,01-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,114,0,0,23940.0,0,0,0,0,0,0,0,2872.8,0,26812.8,0
Main Store,0,PO-00345,REF-00345,INV-20251201-0345,01-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,59,0,0,2655.0,0,0,0,0,0,0,0,318.6,0,2973.6,0
Main Store,0,PO-00346,REF-00346,INV-20251201-0346,01-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,43,0,0,3870.0,0,0,0,0,0,0,0,464.4,0,4334.4,0
Main Store,0,PO-00347,REF-00347,INV-20251201-0347,01-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,93,0,0,2790.0,0,0,0,0,0,0,0,139.5,0,2929.5,0
Main Store,0,PO-00348,REF-00348,INV-20251201-0348,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,83,0,0,3112.5,0,0,0,0,0,0,0,0.0,0,3112.5,0
Main Store,0,PO-00349,REF-00349,INV-20251201-0349,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,55,0,0,1443.75,0,0,0,0,0,0,0,0.0,0,1443.75,0
Main Store,0,PO-00350,REF-00350,INV-20251201-0350,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,59,0,0,1327.5,0,0,0,0,0,0,0,0.0,0,1327.5,0
Main Store,0,PO-00351,REF-00351,INV-20251201-0351,01-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,105,0,0,1102.5,0,0,0,0,0,0,0,0.0,0,1102.5,0
Main Store,0,PO-00352,REF-00352,INV-20251201-0352,01-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,104,0,0,4368.0,0,0,0,0,0,0,0,0.0,0,4368.0,0
Main Store,0,PO-00353,REF-00353,INV-20251201-0353,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,58,0,0,870.0,0,0,0,0,0,0,0,104.4,0,974.4,0
Main Store,0,PO-00354,REF-00354,INV-20251201-0354,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,54,0,0,1215.0,0,0,0,0,0,0,0,145.8,0,1360.8,0
Main Store,0,PO-00355,REF-00355,INV-20251201-0355,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,47,0,0,705.0,0,0,0,0,0,0,0,197.4,0,902.4,0
Main Store,0,PO-00356,REF-00356,INV-20251201-0356,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,61,0,0,1830.0,0,0,0,0,0,0,0,512.4,0,2342.4,0
Main Store,0,PO-00357,REF-00357,INV-20251201-0357,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,44,0,0,1485.0,0,0,0,0,0,0,0,415.8,0,1900.8,0
Main Store,0,PO-00358,REF-00358,INV-20251201-0358,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,20,0,0,300.0,0,0,0,0,0,0,0,36.0,0,336.0,0
Main Store,0,PO-00359,REF-00359,INV-20251201-0359,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,18,0,0,607.5,0,0,0,0,0,0,0,72.9,0,680.4,0
Main Store,0,PO-00360,REF-00360,INV-20251201-0360,01-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,97,0,0,1455.0,0,0,0,0,0,0,0,0.0,0,1455.0,0
Main Store,0,PO-00361,REF-00361,INV-20251201-0361,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,40,0,0,3600.0,0,0,0,0,0,0,0,648.0,0,4248.0,0
Main Store,0,PO-00362,REF-00362,INV-20251201-0362,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,1650.0,0,0,0,0,0,0,0,297.0,0,1947.0,0
Main Store,0,PO-00363,REF-00363,INV-20251201-0363,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,52,0,0,2145.0,0,0,0,0,0,0,0,386.1,0,2531.1,0
Main Store,0,PO-00364,REF-00364,INV-20251201-0364,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,41,0,0,1537.5,0,0,0,0,0,0,0,276.75,0,1814.25,0
Main Store,0,PO-00365,REF-00365,INV-20251201-0365,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,56,0,0,9240.0,0,0,0,0,0,0,0,1663.2,0,10903.2,0
Main Store,0,PO-00366,REF-00366,INV-20251201-0366,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,55,0,0,9487.5,0,0,0,0,0,0,0,1707.75,0,11195.25,0
Main Store,0,PO-00367,REF-00367,INV-20251201-0367,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,3217.5,0,0,0,0,0,0,0,579.15,0,3796.65,0
Main Store,0,PO-00368,REF-00368,INV-20251201-0368,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,25,0,0,5812.5,0,0,0,0,0,0,0,1046.25,0,6858.75,0
Main Store,0,PO-00369,REF-00369,INV-20251201-0369,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,675.0,0,0,0,0,0,0,0,121.5,0,796.5,0
Main Store,0,PO-00370,REF-00370,INV-20251201-0370,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,2066.25,0,0,0,0,0,0,0,371.93,0,2438.18,0
Main Store,0,PO-00371,REF-00371,INV-20251201-0371,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,1923.75,0,0,0,0,0,0,0,346.27,0,2270.02,0
Main Store,0,PO-00372,REF-00372,INV-20251201-0372,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,18,0,0,472.5,0,0,0,0,0,0,0,85.05,0,557.55,0
Main Store,0,PO-00373,REF-00373,INV-20251201-0373,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,37,0,0,6243.75,0,0,0,0,0,0,0,749.25,0,6993.0,0
Main Store,0,PO-00374,REF-00374,INV-20251201-0374,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,16,0,0,3240.0,0,0,0,0,0,0,0,388.8,0,3628.8,0
Main Store,0,PO-00375,REF-00375,INV-20251201-0375,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,16,0,0,1080.0,0,0,0,0,0,0,0,129.6,0,1209.6,0
Main Store,0,PO-00376,REF-00376,INV-20251201-0376,01-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,1725.0,0,0,0,0,0,0,0,310.5,0,2035.5,0
Main Store,0,PO-00377,REF-00377,INV-20251201-0377,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,51,0,0,573.75,0,0,0,0,0,0,0,0.0,0,573.75,0
Main Store,0,PO-00378,REF-00378,INV-20251201-0378,01-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,59,0,0,1239.0,0,0,0,0,0,0,0,0.0,0,1239.0,0
Main Store,0,PO-00379,REF-00379,INV-20251208-0379,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,101,0,0,26512.5,0,0,0,0,0,0,0,1325.62,0,27838.12,0
Main Store,0,PO-00380,REF-00380,INV-20251208-0380,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,42,0,0,21420.0,0,0,0,0,0,0,0,1071.0,0,22491.0,0
Main Store,0,PO-00381,REF-00381,INV-20251208-0381,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,95,0,0,1710.0,0,0,0,0,0,0,0,0.0,0,1710.0,0
Main Store,0,PO-00382,REF-00382,INV-20251208-0382,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,89,0,0,11681.25,0,0,0,0,0,0,0,584.06,0,12265.31,0
Main Store,0,PO-00383,REF-00383,INV-20251208-0383,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,43,0,0,27090.0,0,0,0,0,0,0,0,1354.5,0,28444.5,0
Main Store,0,PO-00384,REF-00384,INV-20251208-0384,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,60,0,0,5850.0,0,0,0,0,0,0,0,292.5,0,6142.5,0
Main Store,0,PO-00385,REF-00385,INV-20251208-0385,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,37,0,0,6937.5,0,0,0,0,0,0,0,346.88,0,7284.38,0
Main Store,0,PO-00386,REF-00386,INV-20251208-0386,08-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,98,0,0,20580.0,0,0,0,0,0,0,0,2469.6,0,23049.6,0
Main Store,0,PO-00387,REF-00387,INV-20251208-0387,08-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,41,0,0,1845.0,0,0,0,0,0,0,0,221.4,0,2066.4,0
Main Store,0,PO-00388,REF-00388,INV-20251208-0388,08-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,46,0,0,4140.0,0,0,0,0,0,0,0,496.8,0,4636.8,0
Main Store,0,PO-00389,REF-00389,INV-20251208-0389,08-12-2025,10:00:00,SUP-003,LOCAL,SETTLED,99,0,0,2970.0,0,0,0,0,0,0,0,148.5,0,3118.5,0
Main Store,0,PO-00390,REF-00390,INV-20251208-0390,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,117,0,0,4387.5,0,0,0,0,0,0,0,0.0,0,4387.5,0
Main Store,0,PO-00391,REF-00391,INV-20251208-0391,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,54,0,0,1417.5,0,0,0,0,0,0,0,0.0,0,1417.5,0
Main Store,0,PO-00392,REF-00392,INV-20251208-0392,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,58,0,0,1305.0,0,0,0,0,0,0,0,0.0,0,1305.0,0
Main Store,0,PO-00393,REF-00393,INV-20251208-0393,08-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,95,0,0,997.5,0,0,0,0,0,0,0,0.0,0,997.5,0
Main Store,0,PO-00394,REF-00394,INV-20251208-0394,08-12-2025,10:00:00,SUP-004,LOCAL,SETTLED,92,0,0,3864.0,0,0,0,0,0,0,0,0.0,0,3864.0,0
Main Store,0,PO-00395,REF-00395,INV-20251208-0395,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,54,0,0,810.0,0,0,0,0,0,0,0,97.2,0,907.2,0
Main Store,0,PO-00396,REF-00396,INV-20251208-0396,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,55,0,0,1237.5,0,0,0,0,0,0,0,148.5,0,1386.0,0
Main Store,0,PO-00397,REF-00397,INV-20251208-0397,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,49,0,0,735.0,0,0,0,0,0,0,0,205.8,0,940.8,0
Main Store,0,PO-00398,REF-00398,INV-20251208-0398,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,61,0,0,1830.0,0,0,0,0,0,0,0,512.4,0,2342.4,0
Main Store,0,PO-00399,REF-00399,INV-20251208-0399,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,50,0,0,1687.5,0,0,0,0,0,0,0,472.5,0,2160.0,0
Main Store,0,PO-00400,REF-00400,INV-20251208-0400,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,20,0,0,300.0,0,0,0,0,0,0,0,36.0,0,336.0,0
Main Store,0,PO-00401,REF-00401,INV-20251208-0401,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,16,0,0,540.0,0,0,0,0,0,0,0,64.8,0,604.8,0
Main Store,0,PO-00402,REF-00402,INV-20251208-0402,08-12-2025,10:00:00,SUP-002,LOCAL,SETTLED,106,0,0,1590.0,0,0,0,0,0,0,0,0.0,0,1590.0,0
Main Store,0,PO-00403,REF-00403,INV-20251208-0403,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,48,0,0,4320.0,0,0,0,0,0,0,0,777.6,0,5097.6,0
Main Store,0,PO-00404,REF-00404,INV-20251208-0404,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,2025.0,0,0,0,0,0,0,0,364.5,0,2389.5,0
Main Store,0,PO-00405,REF-00405,INV-20251208-0405,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,47,0,0,1938.75,0,0,0,0,0,0,0,348.98,0,2287.73,0
Main Store,0,PO-00406,REF-00406,INV-20251208-0406,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,52,0,0,1950.0,0,0,0,0,0,0,0,351.0,0,2301.0,0
Main Store,0,PO-00407,REF-00407,INV-20251208-0407,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,46,0,0,7590.0,0,0,0,0,0,0,0,1366.2,0,8956.2,0
Main Store,0,PO-00408,REF-00408,INV-20251208-0408,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,43,0,0,7417.5,0,0,0,0,0,0,0,1335.15,0,8752.65,0
Main Store,0,PO-00409,REF-00409,INV-20251208-0409,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,3217.5,0,0,0,0,0,0,0,579.15,0,3796.65,0
Main Store,0,PO-00410,REF-00410,INV-20251208-0410,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,5347.5,0,0,0,0,0,0,0,962.55,0,6310.05,0
Main Store,0,PO-00411,REF-00411,INV-20251208-0411,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,26,0,0,877.5,0,0,0,0,0,0,0,157.95,0,1035.45,0
Main Store,0,PO-00412,REF-00412,INV-20251208-0412,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,2066.25,0,0,0,0,0,0,0,371.93,0,2438.18,0
Main Store,0,PO-00413,REF-00413,INV-20251208-0413,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,20,0,0,1425.0,0,0,0,0,0,0,0,256.5,0,1681.5,0
Main Store,0,PO-00414,REF-00414,INV-20251208-0414,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,16,0,0,420.0,0,0,0,0,0,0,0,75.6,0,495.6,0
Main Store,0,PO-00415,REF-00415,INV-20251208-0415,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,54,0,0,9112.5,0,0,0,0,0,0,0,1093.5,0,10206.0,0
Main Store,0,PO-00416,REF-00416,INV-20251208-0416,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,3847.5,0,0,0,0,0,0,0,461.7,0,4309.2,0
Main Store,0,PO-00417,REF-00417,INV-20251208-0417,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,1282.5,0,0,0,0,0,0,0,153.9,0,1436.4,0
Main Store,0,PO-00418,REF-00418,INV-20251208-0418,08-12-2025,10:00:00,SUP-005,LOCAL,SETTLED,24,0,0,1800.0,0,0,0,0,0,0,0,324.0,0,2124.0,0
Main Store,0,PO-00419,REF-00419,INV-20251208-0419,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,45,0,0,506.25,0,0,0,0,0,0,0,0.0,0,506.25,0
Main Store,0,PO-00420,REF-00420,INV-20251208-0420,08-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,41,0,0,861.0,0,0,0,0,0,0,0,0.0,0,861.0,0
Main Store,0,PO-00421,REF-00421,INV-20251215-0421,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,102,0,0,26775.0,0,0,0,0,0,0,0,1338.75,0,28113.75,0
Main Store,0,PO-00422,REF-00422,INV-20251215-0422,15-12-2025,10:00:00,SUP-001,LOCAL,SETTLED,43,0,0,21930.0,0,0,0,0,0,0,0,1096.5,0,23026.5,0
